COUNTY,Date,CASE_STATUS,Cases,Value,Cases.Cumulative,Deaths.Cumulative,Updated
Detroit City,9/12/2020,Confirmed,21,0,14327,1525,2020/11/14 13:52:15
Detroit City,9/13/2020,Confirmed,19,0,14346,1525,2020/11/14 13:52:15
Detroit City,9/14/2020,Confirmed,29,0,14375,1525,2020/11/14 13:52:15
Detroit City,9/15/2020,Confirmed,16,1,14391,1526,2020/11/14 13:52:15
Detroit City,9/16/2020,Confirmed,24,1,14415,1527,2020/11/14 13:52:15
Detroit City,9/17/2020,Confirmed,10,0,14425,1527,2020/11/14 13:52:15
Detroit City,9/18/2020,Confirmed,20,2,14445,1529,2020/11/14 13:52:15
Detroit City,9/19/2020,Confirmed,18,0,14463,1529,2020/11/14 13:52:15
Detroit City,9/20/2020,Confirmed,15,0,14478,1529,2020/11/14 13:52:15
Detroit City,9/21/2020,Confirmed,32,1,14510,1530,2020/11/14 13:52:15
Detroit City,9/22/2020,Confirmed,21,0,14531,1530,2020/11/14 13:52:15
Detroit City,9/23/2020,Confirmed,14,2,14545,1532,2020/11/14 13:52:15
Detroit City,9/24/2020,Confirmed,23,0,14568,1532,2020/11/14 13:52:15
Detroit City,9/25/2020,Confirmed,19,0,14587,1532,2020/11/14 13:52:15
Detroit City,9/26/2020,Confirmed,16,2,14603,1534,2020/11/14 13:52:15
Detroit City,9/27/2020,Confirmed,10,2,14613,1536,2020/11/14 13:52:15
Detroit City,9/28/2020,Confirmed,25,1,14638,1537,2020/11/14 13:52:15
Detroit City,9/29/2020,Confirmed,25,0,14663,1537,2020/11/14 13:52:15
Detroit City,9/30/2020,Confirmed,20,0,14683,1537,2020/11/14 13:52:15
Detroit City,10/1/2020,Confirmed,23,0,14706,1537,2020/11/14 13:52:15
Detroit City,10/2/2020,Confirmed,24,0,14730,1537,2020/11/14 13:52:15
Detroit City,10/3/2020,Confirmed,16,3,14746,1540,2020/11/14 13:52:15
Detroit City,10/4/2020,Confirmed,16,2,14762,1542,2020/11/14 13:52:15
Detroit City,10/5/2020,Confirmed,28,2,14790,1544,2020/11/14 13:52:15
Detroit City,10/6/2020,Confirmed,24,0,14814,1544,2020/11/14 13:52:15
Detroit City,10/7/2020,Confirmed,26,0,14840,1544,2020/11/14 13:52:15
Detroit City,10/8/2020,Confirmed,20,0,14860,1544,2020/11/14 13:52:15
Detroit City,10/9/2020,Confirmed,32,1,14892,1545,2020/11/14 13:52:15
Detroit City,10/10/2020,Confirmed,26,2,14918,1547,2020/11/14 13:52:15
Detroit City,10/11/2020,Confirmed,30,0,14948,1547,2020/11/14 13:52:15
Detroit City,10/12/2020,Confirmed,34,0,14982,1547,2020/11/14 13:52:15
Detroit City,10/13/2020,Confirmed,43,1,15025,1548,2020/11/14 13:52:15
Detroit City,10/14/2020,Confirmed,31,0,15056,1548,2020/11/14 13:52:15
Detroit City,10/15/2020,Confirmed,41,0,15097,1548,2020/11/14 13:52:15
Detroit City,10/16/2020,Confirmed,19,2,15116,1550,2020/11/14 13:52:15
Detroit City,10/17/2020,Confirmed,29,0,15145,1550,2020/11/14 13:52:15
Detroit City,10/18/2020,Confirmed,27,0,15172,1550,2020/11/14 13:52:15
Detroit City,10/19/2020,Confirmed,41,0,15213,1550,2020/11/14 13:52:15
Detroit City,10/20/2020,Confirmed,63,1,15276,1551,2020/11/14 13:52:15
Detroit City,10/21/2020,Confirmed,50,1,15326,1552,2020/11/14 13:52:15
Detroit City,10/22/2020,Confirmed,50,0,15376,1552,2020/11/14 13:52:15
Detroit City,10/23/2020,Confirmed,60,0,15436,1552,2020/11/14 13:52:15
Detroit City,10/24/2020,Confirmed,67,1,15503,1553,2020/11/14 13:52:15
Detroit City,10/25/2020,Confirmed,34,0,15537,1553,2020/11/14 13:52:15
Detroit City,10/26/2020,Confirmed,83,0,15620,1553,2020/11/14 13:52:15
Detroit City,10/27/2020,Confirmed,83,0,15703,1553,2020/11/14 13:52:15
Detroit City,10/28/2020,Confirmed,77,0,15780,1553,2020/11/14 13:52:15
Detroit City,10/29/2020,Confirmed,80,1,15860,1554,2020/11/14 13:52:15
Detroit City,10/30/2020,Confirmed,55,0,15915,1554,2020/11/14 13:52:15
Detroit City,10/31/2020,Confirmed,49,0,15964,1554,2020/11/14 13:52:15
Detroit City,11/1/2020,Confirmed,51,0,16015,1554,2020/11/14 13:52:15
Detroit City,11/2/2020,Confirmed,100,2,16115,1556,2020/11/14 13:52:15
Detroit City,11/3/2020,Confirmed,122,0,16237,1556,2020/11/14 13:52:15
Detroit City,11/4/2020,Confirmed,131,1,16368,1557,2020/11/14 13:52:15
Detroit City,11/5/2020,Confirmed,99,1,16467,1558,2020/11/14 13:52:15
Detroit City,11/6/2020,Confirmed,72,1,16539,1559,2020/11/14 13:52:15
Detroit City,11/7/2020,Confirmed,66,0,16605,1559,2020/11/14 13:52:15
Detroit City,11/8/2020,Confirmed,98,0,16703,1559,2020/11/14 13:52:15
Detroit City,11/9/2020,Confirmed,158,2,16861,1561,2020/11/14 13:52:15
Detroit City,11/10/2020,Confirmed,164,0,17025,1561,2020/11/14 13:52:15
Detroit City,11/11/2020,Confirmed,80,0,17105,1561,2020/11/14 13:52:15
Detroit City,11/12/2020,Confirmed,49,0,17154,1561,2020/11/14 13:52:15
Detroit City,11/13/2020,Confirmed,41,0,17195,1561,2020/11/14 13:52:15
Detroit City,11/14/2020,Confirmed,5,0,17200,1561,2020/11/14 13:52:15
Dickinson,3/1/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/2/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/3/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/4/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/5/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/6/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/7/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/8/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/9/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/10/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/11/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/12/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/13/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/14/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/15/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/16/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/17/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/18/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/19/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/20/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/21/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Dickinson,3/22/2020,Confirmed,1,0,1,0,2020/11/14 13:52:15
Dickinson,3/23/2020,Confirmed,0,0,1,0,2020/11/14 13:52:15
Dickinson,3/24/2020,Confirmed,0,0,1,0,2020/11/14 13:52:15
Dickinson,3/25/2020,Confirmed,1,0,2,0,2020/11/14 13:52:15
Dickinson,3/26/2020,Confirmed,0,0,2,0,2020/11/14 13:52:15
Dickinson,3/27/2020,Confirmed,0,0,2,0,2020/11/14 13:52:15
Dickinson,3/28/2020,Confirmed,0,0,2,0,2020/11/14 13:52:15
Dickinson,3/29/2020,Confirmed,0,0,2,0,2020/11/14 13:52:15
Dickinson,3/30/2020,Confirmed,0,0,2,0,2020/11/14 13:52:15
Dickinson,3/31/2020,Confirmed,0,0,2,0,2020/11/14 13:52:15
Dickinson,4/1/2020,Confirmed,0,0,2,0,2020/11/14 13:52:15
Dickinson,4/2/2020,Confirmed,0,1,2,1,2020/11/14 13:52:15
Dickinson,4/3/2020,Confirmed,0,0,2,1,2020/11/14 13:52:15
Dickinson,4/4/2020,Confirmed,0,0,2,1,2020/11/14 13:52:15
Dickinson,4/5/2020,Confirmed,0,0,2,1,2020/11/14 13:52:15
Dickinson,4/6/2020,Confirmed,1,0,3,1,2020/11/14 13:52:15
Dickinson,4/7/2020,Confirmed,0,0,3,1,2020/11/14 13:52:15
Dickinson,4/8/2020,Confirmed,0,0,3,1,2020/11/14 13:52:15
Dickinson,4/9/2020,Confirmed,0,0,3,1,2020/11/14 13:52:15
Dickinson,4/10/2020,Confirmed,0,1,3,2,2020/11/14 13:52:15
Dickinson,4/11/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/12/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/13/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/14/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/15/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/16/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/17/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/18/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/19/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/20/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/21/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/22/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/23/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/24/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/25/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/26/2020,Confirmed,0,0,3,2,2020/11/14 13:52:15
Dickinson,4/27/2020,Confirmed,1,0,4,2,2020/11/14 13:52:15
Dickinson,4/28/2020,Confirmed,0,0,4,2,2020/11/14 13:52:15
Dickinson,4/29/2020,Confirmed,0,0,4,2,2020/11/14 13:52:15
Dickinson,4/30/2020,Confirmed,0,0,4,2,2020/11/14 13:52:15
Dickinson,5/1/2020,Confirmed,0,0,4,2,2020/11/14 13:52:15
Dickinson,5/2/2020,Confirmed,1,0,5,2,2020/11/14 13:52:15
Dickinson,5/3/2020,Confirmed,0,0,5,2,2020/11/14 13:52:15
Dickinson,5/4/2020,Confirmed,0,0,5,2,2020/11/14 13:52:15
Dickinson,5/5/2020,Confirmed,0,0,5,2,2020/11/14 13:52:15
Dickinson,5/6/2020,Confirmed,0,0,5,2,2020/11/14 13:52:15
Dickinson,5/7/2020,Confirmed,0,0,5,2,2020/11/14 13:52:15
Dickinson,5/8/2020,Confirmed,0,0,5,2,2020/11/14 13:52:15
Dickinson,5/9/2020,Confirmed,0,0,5,2,2020/11/14 13:52:15
Dickinson,5/10/2020,Confirmed,0,0,5,2,2020/11/14 13:52:15
Dickinson,5/11/2020,Confirmed,0,0,5,2,2020/11/14 13:52:15
Dickinson,5/12/2020,Confirmed,0,0,5,2,2020/11/14 13:52:15
Dickinson,5/13/2020,Confirmed,1,0,6,2,2020/11/14 13:52:15
Dickinson,5/14/2020,Confirmed,0,0,6,2,2020/11/14 13:52:15
Dickinson,5/15/2020,Confirmed,0,0,6,2,2020/11/14 13:52:15
Dickinson,5/16/2020,Confirmed,0,0,6,2,2020/11/14 13:52:15
Dickinson,5/17/2020,Confirmed,1,0,7,2,2020/11/14 13:52:15
Dickinson,5/18/2020,Confirmed,0,0,7,2,2020/11/14 13:52:15
Dickinson,5/19/2020,Confirmed,0,0,7,2,2020/11/14 13:52:15
Dickinson,5/20/2020,Confirmed,0,0,7,2,2020/11/14 13:52:15
Dickinson,5/21/2020,Confirmed,0,0,7,2,2020/11/14 13:52:15
Dickinson,5/22/2020,Confirmed,0,0,7,2,2020/11/14 13:52:15
Dickinson,5/23/2020,Confirmed,0,0,7,2,2020/11/14 13:52:15
Dickinson,5/24/2020,Confirmed,1,0,8,2,2020/11/14 13:52:15
Dickinson,5/25/2020,Confirmed,0,0,8,2,2020/11/14 13:52:15
Dickinson,5/26/2020,Confirmed,0,0,8,2,2020/11/14 13:52:15
Dickinson,5/27/2020,Confirmed,0,0,8,2,2020/11/14 13:52:15
Dickinson,5/28/2020,Confirmed,0,0,8,2,2020/11/14 13:52:15
Dickinson,5/29/2020,Confirmed,0,0,8,2,2020/11/14 13:52:15
Dickinson,5/30/2020,Confirmed,0,0,8,2,2020/11/14 13:52:15
Dickinson,5/31/2020,Confirmed,0,0,8,2,2020/11/14 13:52:15
Dickinson,6/1/2020,Confirmed,0,0,8,2,2020/11/14 13:52:15
Dickinson,6/2/2020,Confirmed,1,0,9,2,2020/11/14 13:52:15
Dickinson,6/3/2020,Confirmed,0,0,9,2,2020/11/14 13:52:15
Dickinson,6/4/2020,Confirmed,0,0,9,2,2020/11/14 13:52:15
Dickinson,6/5/2020,Confirmed,0,0,9,2,2020/11/14 13:52:15
Dickinson,6/6/2020,Confirmed,0,0,9,2,2020/11/14 13:52:15
Dickinson,6/7/2020,Confirmed,0,0,9,2,2020/11/14 13:52:15
Dickinson,6/8/2020,Confirmed,0,0,9,2,2020/11/14 13:52:15
Dickinson,6/9/2020,Confirmed,0,0,9,2,2020/11/14 13:52:15
Dickinson,6/10/2020,Confirmed,1,0,10,2,2020/11/14 13:52:15
Dickinson,6/11/2020,Confirmed,0,0,10,2,2020/11/14 13:52:15
Dickinson,6/12/2020,Confirmed,0,0,10,2,2020/11/14 13:52:15
Dickinson,6/13/2020,Confirmed,0,0,10,2,2020/11/14 13:52:15
Dickinson,6/14/2020,Confirmed,0,0,10,2,2020/11/14 13:52:15
Dickinson,6/15/2020,Confirmed,0,0,10,2,2020/11/14 13:52:15
Dickinson,6/16/2020,Confirmed,0,0,10,2,2020/11/14 13:52:15
Dickinson,6/17/2020,Confirmed,0,0,10,2,2020/11/14 13:52:15
Dickinson,6/18/2020,Confirmed,0,0,10,2,2020/11/14 13:52:15
Dickinson,6/19/2020,Confirmed,0,0,10,2,2020/11/14 13:52:15
Dickinson,6/20/2020,Confirmed,1,0,11,2,2020/11/14 13:52:15
Dickinson,6/21/2020,Confirmed,0,0,11,2,2020/11/14 13:52:15
Dickinson,6/22/2020,Confirmed,0,0,11,2,2020/11/14 13:52:15
Dickinson,6/23/2020,Confirmed,0,0,11,2,2020/11/14 13:52:15
Dickinson,6/24/2020,Confirmed,2,0,13,2,2020/11/14 13:52:15
Dickinson,6/25/2020,Confirmed,1,0,14,2,2020/11/14 13:52:15
Dickinson,6/26/2020,Confirmed,0,0,14,2,2020/11/14 13:52:15
Dickinson,6/27/2020,Confirmed,0,0,14,2,2020/11/14 13:52:15
Dickinson,6/28/2020,Confirmed,0,0,14,2,2020/11/14 13:52:15
Dickinson,6/29/2020,Confirmed,1,0,15,2,2020/11/14 13:52:15
Dickinson,6/30/2020,Confirmed,4,0,19,2,2020/11/14 13:52:15
Dickinson,7/1/2020,Confirmed,41,0,60,2,2020/11/14 13:52:15
Dickinson,7/2/2020,Confirmed,3,0,63,2,2020/11/14 13:52:15
Dickinson,7/3/2020,Confirmed,1,0,64,2,2020/11/14 13:52:15
Dickinson,7/4/2020,Confirmed,0,0,64,2,2020/11/14 13:52:15
Dickinson,7/5/2020,Confirmed,0,0,64,2,2020/11/14 13:52:15
Dickinson,7/6/2020,Confirmed,1,0,65,2,2020/11/14 13:52:15
Dickinson,7/7/2020,Confirmed,1,0,66,2,2020/11/14 13:52:15
Dickinson,7/8/2020,Confirmed,1,0,67,2,2020/11/14 13:52:15
Dickinson,7/9/2020,Confirmed,1,0,68,2,2020/11/14 13:52:15
Dickinson,7/10/2020,Confirmed,1,0,69,2,2020/11/14 13:52:15
Dickinson,7/11/2020,Confirmed,3,0,72,2,2020/11/14 13:52:15
Dickinson,7/12/2020,Confirmed,2,0,74,2,2020/11/14 13:52:15
Dickinson,7/13/2020,Confirmed,1,0,75,2,2020/11/14 13:52:15
Dickinson,7/14/2020,Confirmed,1,0,76,2,2020/11/14 13:52:15
Dickinson,7/15/2020,Confirmed,4,0,80,2,2020/11/14 13:52:15
Dickinson,7/16/2020,Confirmed,6,0,86,2,2020/11/14 13:52:15
Dickinson,7/17/2020,Confirmed,1,0,87,2,2020/11/14 13:52:15
Dickinson,7/18/2020,Confirmed,1,0,88,2,2020/11/14 13:52:15
Dickinson,7/19/2020,Confirmed,0,0,88,2,2020/11/14 13:52:15
Dickinson,7/20/2020,Confirmed,1,0,89,2,2020/11/14 13:52:15
Dickinson,7/21/2020,Confirmed,0,0,89,2,2020/11/14 13:52:15
Dickinson,7/22/2020,Confirmed,0,0,89,2,2020/11/14 13:52:15
Dickinson,7/23/2020,Confirmed,1,0,90,2,2020/11/14 13:52:15
Dickinson,7/24/2020,Confirmed,1,0,91,2,2020/11/14 13:52:15
Dickinson,7/25/2020,Confirmed,0,0,91,2,2020/11/14 13:52:15
Dickinson,7/26/2020,Confirmed,0,0,91,2,2020/11/14 13:52:15
Dickinson,7/27/2020,Confirmed,1,0,92,2,2020/11/14 13:52:15
Dickinson,7/28/2020,Confirmed,1,0,93,2,2020/11/14 13:52:15
Dickinson,7/29/2020,Confirmed,1,0,94,2,2020/11/14 13:52:15
Dickinson,7/30/2020,Confirmed,1,0,95,2,2020/11/14 13:52:15
Dickinson,7/31/2020,Confirmed,1,0,96,2,2020/11/14 13:52:15
Dickinson,8/1/2020,Confirmed,1,0,97,2,2020/11/14 13:52:15
Dickinson,8/2/2020,Confirmed,1,0,98,2,2020/11/14 13:52:15
Dickinson,8/3/2020,Confirmed,2,0,100,2,2020/11/14 13:52:15
Dickinson,8/4/2020,Confirmed,1,0,101,2,2020/11/14 13:52:15
Dickinson,8/5/2020,Confirmed,2,0,103,2,2020/11/14 13:52:15
Dickinson,8/6/2020,Confirmed,3,0,106,2,2020/11/14 13:52:15
Dickinson,8/7/2020,Confirmed,1,0,107,2,2020/11/14 13:52:15
Dickinson,8/8/2020,Confirmed,0,0,107,2,2020/11/14 13:52:15
Dickinson,8/9/2020,Confirmed,1,0,108,2,2020/11/14 13:52:15
Dickinson,8/10/2020,Confirmed,1,0,109,2,2020/11/14 13:52:15
Dickinson,8/11/2020,Confirmed,0,0,109,2,2020/11/14 13:52:15
Dickinson,8/12/2020,Confirmed,0,0,109,2,2020/11/14 13:52:15
Dickinson,8/13/2020,Confirmed,0,0,109,2,2020/11/14 13:52:15
Dickinson,8/14/2020,Confirmed,0,0,109,2,2020/11/14 13:52:15
Dickinson,8/15/2020,Confirmed,0,0,109,2,2020/11/14 13:52:15
Dickinson,8/16/2020,Confirmed,0,0,109,2,2020/11/14 13:52:15
Dickinson,8/17/2020,Confirmed,1,0,110,2,2020/11/14 13:52:15
Dickinson,8/18/2020,Confirmed,2,0,112,2,2020/11/14 13:52:15
Dickinson,8/19/2020,Confirmed,0,0,112,2,2020/11/14 13:52:15
Dickinson,8/20/2020,Confirmed,1,0,113,2,2020/11/14 13:52:15
Dickinson,8/21/2020,Confirmed,0,0,113,2,2020/11/14 13:52:15
Dickinson,8/22/2020,Confirmed,0,0,113,2,2020/11/14 13:52:15
Dickinson,8/23/2020,Confirmed,0,0,113,2,2020/11/14 13:52:15
Dickinson,8/24/2020,Confirmed,2,0,115,2,2020/11/14 13:52:15
Dickinson,8/25/2020,Confirmed,0,0,115,2,2020/11/14 13:52:15
Dickinson,8/26/2020,Confirmed,0,0,115,2,2020/11/14 13:52:15
Dickinson,8/27/2020,Confirmed,1,0,116,2,2020/11/14 13:52:15
Dickinson,8/28/2020,Confirmed,0,0,116,2,2020/11/14 13:52:15
Dickinson,8/29/2020,Confirmed,0,0,116,2,2020/11/14 13:52:15
Dickinson,8/30/2020,Confirmed,0,0,116,2,2020/11/14 13:52:15
Dickinson,8/31/2020,Confirmed,2,0,118,2,2020/11/14 13:52:15
Dickinson,9/1/2020,Confirmed,0,0,118,2,2020/11/14 13:52:15
Dickinson,9/2/2020,Confirmed,0,0,118,2,2020/11/14 13:52:15
Dickinson,9/3/2020,Confirmed,0,0,118,2,2020/11/14 13:52:15
Dickinson,9/4/2020,Confirmed,2,0,120,2,2020/11/14 13:52:15
Dickinson,9/5/2020,Confirmed,0,0,120,2,2020/11/14 13:52:15
Dickinson,9/6/2020,Confirmed,3,0,123,2,2020/11/14 13:52:15
Dickinson,9/7/2020,Confirmed,0,0,123,2,2020/11/14 13:52:15
Dickinson,9/8/2020,Confirmed,2,0,125,2,2020/11/14 13:52:15
Dickinson,9/9/2020,Confirmed,2,0,127,2,2020/11/14 13:52:15
Dickinson,9/10/2020,Confirmed,2,0,129,2,2020/11/14 13:52:15
Dickinson,9/11/2020,Confirmed,3,0,132,2,2020/11/14 13:52:15
Dickinson,9/12/2020,Confirmed,2,0,134,2,2020/11/14 13:52:15
Dickinson,9/13/2020,Confirmed,3,0,137,2,2020/11/14 13:52:15
Dickinson,9/14/2020,Confirmed,5,0,142,2,2020/11/14 13:52:15
Dickinson,9/15/2020,Confirmed,14,0,156,2,2020/11/14 13:52:15
Dickinson,9/16/2020,Confirmed,3,0,159,2,2020/11/14 13:52:15
Dickinson,9/17/2020,Confirmed,4,0,163,2,2020/11/14 13:52:15
Dickinson,9/18/2020,Confirmed,14,0,177,2,2020/11/14 13:52:15
Dickinson,9/19/2020,Confirmed,3,0,180,2,2020/11/14 13:52:15
Dickinson,9/20/2020,Confirmed,3,0,183,2,2020/11/14 13:52:15
Dickinson,9/21/2020,Confirmed,4,0,187,2,2020/11/14 13:52:15
Dickinson,9/22/2020,Confirmed,5,0,192,2,2020/11/14 13:52:15
Dickinson,9/23/2020,Confirmed,11,0,203,2,2020/11/14 13:52:15
Dickinson,9/24/2020,Confirmed,9,0,212,2,2020/11/14 13:52:15
Dickinson,9/25/2020,Confirmed,10,0,222,2,2020/11/14 13:52:15
Dickinson,9/26/2020,Confirmed,7,0,229,2,2020/11/14 13:52:15
Dickinson,9/27/2020,Confirmed,3,0,232,2,2020/11/14 13:52:15
Dickinson,9/28/2020,Confirmed,10,0,242,2,2020/11/14 13:52:15
Dickinson,9/29/2020,Confirmed,11,0,253,2,2020/11/14 13:52:15
Dickinson,9/30/2020,Confirmed,16,1,269,3,2020/11/14 13:52:15
Dickinson,10/1/2020,Confirmed,14,0,283,3,2020/11/14 13:52:15
Dickinson,10/2/2020,Confirmed,12,0,295,3,2020/11/14 13:52:15
Dickinson,10/3/2020,Confirmed,7,0,302,3,2020/11/14 13:52:15
Dickinson,10/4/2020,Confirmed,6,0,308,3,2020/11/14 13:52:15
Dickinson,10/5/2020,Confirmed,21,1,329,4,2020/11/14 13:52:15
Dickinson,10/6/2020,Confirmed,11,0,340,4,2020/11/14 13:52:15
Dickinson,10/7/2020,Confirmed,19,0,359,4,2020/11/14 13:52:15
Dickinson,10/8/2020,Confirmed,11,0,370,4,2020/11/14 13:52:15
Dickinson,10/9/2020,Confirmed,14,0,384,4,2020/11/14 13:52:15
Dickinson,10/10/2020,Confirmed,14,1,398,5,2020/11/14 13:52:15
Dickinson,10/11/2020,Confirmed,11,0,409,5,2020/11/14 13:52:15
Dickinson,10/12/2020,Confirmed,22,1,431,6,2020/11/14 13:52:15
Dickinson,10/13/2020,Confirmed,23,1,454,7,2020/11/14 13:52:15
Dickinson,10/14/2020,Confirmed,19,1,473,8,2020/11/14 13:52:15
Dickinson,10/15/2020,Confirmed,25,1,498,9,2020/11/14 13:52:15
Dickinson,10/16/2020,Confirmed,22,1,520,10,2020/11/14 13:52:15
Dickinson,10/17/2020,Confirmed,15,2,535,12,2020/11/14 13:52:15
Dickinson,10/18/2020,Confirmed,23,1,558,13,2020/11/14 13:52:15
Dickinson,10/19/2020,Confirmed,17,0,575,13,2020/11/14 13:52:15
Dickinson,10/20/2020,Confirmed,25,0,600,13,2020/11/14 13:52:15
Dickinson,10/21/2020,Confirmed,23,4,623,17,2020/11/14 13:52:15
Dickinson,10/22/2020,Confirmed,26,1,649,18,2020/11/14 13:52:15
Dickinson,10/23/2020,Confirmed,23,1,672,19,2020/11/14 13:52:15
Dickinson,10/24/2020,Confirmed,12,1,684,20,2020/11/14 13:52:15
Dickinson,10/25/2020,Confirmed,20,0,704,20,2020/11/14 13:52:15
Dickinson,10/26/2020,Confirmed,29,1,733,21,2020/11/14 13:52:15
Dickinson,10/27/2020,Confirmed,19,0,752,21,2020/11/14 13:52:15
Dickinson,10/28/2020,Confirmed,33,0,785,21,2020/11/14 13:52:15
Dickinson,10/29/2020,Confirmed,31,0,816,21,2020/11/14 13:52:15
Dickinson,10/30/2020,Confirmed,30,0,846,21,2020/11/14 13:52:15
Dickinson,10/31/2020,Confirmed,13,0,859,21,2020/11/14 13:52:15
Dickinson,11/1/2020,Confirmed,28,1,887,22,2020/11/14 13:52:15
Dickinson,11/2/2020,Confirmed,20,1,907,23,2020/11/14 13:52:15
Dickinson,11/3/2020,Confirmed,32,1,939,24,2020/11/14 13:52:15
Dickinson,11/4/2020,Confirmed,35,0,974,24,2020/11/14 13:52:15
Dickinson,11/5/2020,Confirmed,41,1,1015,25,2020/11/14 13:52:15
Dickinson,11/6/2020,Confirmed,37,0,1052,25,2020/11/14 13:52:15
Dickinson,11/7/2020,Confirmed,13,0,1065,25,2020/11/14 13:52:15
Dickinson,11/8/2020,Confirmed,33,0,1098,25,2020/11/14 13:52:15
Dickinson,11/9/2020,Confirmed,38,0,1136,25,2020/11/14 13:52:15
Dickinson,11/10/2020,Confirmed,26,1,1162,26,2020/11/14 13:52:15
Dickinson,11/11/2020,Confirmed,15,0,1177,26,2020/11/14 13:52:15
Dickinson,11/12/2020,Confirmed,7,0,1184,26,2020/11/14 13:52:15
Dickinson,11/13/2020,Confirmed,3,0,1187,26,2020/11/14 13:52:15
Dickinson,11/14/2020,Confirmed,2,0,1189,26,2020/11/14 13:52:15
Eaton,,Confirmed,0,1,1930,23,2020/11/14 13:52:15
Eaton,3/1/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Eaton,3/2/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Eaton,3/3/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Eaton,3/4/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Eaton,3/5/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Eaton,3/6/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Eaton,3/7/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Eaton,3/8/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Eaton,3/9/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Eaton,3/10/2020,Confirmed,0,0,0,0,2020/11/14 13:52:15
Eaton,3/11/2020,Confirmed,1,0,1,0,2020/11/14 13:52:15
Eaton,3/12/2020,Confirmed,1,0,2,0,2020/11/14 13:52:15
Eaton,3/13/2020,Confirmed,1,0,3,0,2020/11/14 13:52:15
Eaton,3/14/2020,Confirmed,1,0,4,0,2020/11/14 13:52:15
Eaton,3/15/2020,Confirmed,1,0,5,0,2020/11/14 13:52:15
Eaton,3/16/2020,Confirmed,3,0,8,0,2020/11/14 13:52:15
Eaton,3/17/2020,Confirmed,4,0,12,0,2020/11/14 13:52:15
Eaton,3/18/2020,Confirmed,2,0,14,0,2020/11/14 13:52:15
Eaton,3/19/2020,Confirmed,1,0,15,0,2020/11/14 13:52:15
Eaton,3/20/2020,Confirmed,2,0,17,0,2020/11/14 13:52:15
Eaton,3/21/2020,Confirmed,1,0,18,0,2020/11/14 13:52:15
Eaton,3/22/2020,Confirmed,6,0,24,0,2020/11/14 13:52:15
